,Subscription Premium Cancel,time,month,quarter,day_week
19873,0,16,3,1,6
19874,0,16,3,1,6
19875,0,16,4,2,6
19876,0,17,4,2,6
19877,0,17,4,2,6
19878,0,17,4,2,6
19879,0,17,4,2,6
19880,0,17,4,2,6
19881,0,17,4,2,6
19882,0,17,4,2,6
19883,0,17,4,2,0
19884,0,6,4,2,4
19885,0,22,2,1,6
19886,0,22,2,1,6
19887,0,22,2,1,6
19888,0,22,2,1,6
19889,0,22,2,1,6
19890,0,22,2,1,6
19891,0,22,2,1,6
19892,0,0,2,1,0
19893,0,0,2,1,0
19894,0,0,2,1,0
19895,0,1,2,1,0
19896,0,1,2,1,0
19897,0,1,2,1,0
19898,1,4,2,1,0
19899,0,14,2,1,4
19900,0,20,3,1,2
19901,0,20,3,1,2
19902,0,21,1,1,6
19903,0,21,1,1,6
19904,0,21,1,1,6
19905,0,18,2,1,1
19906,0,18,2,1,1
19907,0,0,2,1,6
19908,0,0,2,1,6
19909,0,0,2,1,6
19910,0,0,2,1,6
19911,0,1,2,1,6
19912,0,18,2,1,0
19913,0,3,3,1,2
19914,0,3,3,1,2
19915,0,15,4,2,1
19916,0,8,2,1,6
19917,0,8,2,1,6
19918,0,8,2,1,6
19919,0,17,2,1,3
19920,0,17,2,1,3
19921,0,3,3,1,2
19922,0,3,3,1,2
19923,0,3,3,1,2
19924,0,3,3,1,2
19925,0,3,3,1,2
19926,0,3,3,1,2
19927,0,3,3,1,2
19928,0,3,3,1,2
19929,1,3,3,1,2
19930,0,0,3,1,0
19931,0,1,3,1,6
19932,0,1,3,1,6
19933,0,1,3,1,6
19934,0,15,3,1,5
19935,0,15,3,1,5
19936,0,15,3,1,5
19937,0,15,3,1,5
19938,0,15,3,1,5
19939,0,16,3,1,5
19940,0,8,4,2,5
19941,0,8,4,2,4
19942,0,11,4,2,2
19943,0,11,4,2,2
19944,0,11,4,2,2
19945,0,11,4,2,2
19946,0,11,4,2,2
19947,0,14,4,2,2
19948,0,14,4,2,2
19949,0,14,4,2,2
19950,0,14,4,2,2
19951,0,14,4,2,2
19952,1,14,4,2,2
19953,0,14,4,2,2
19954,0,17,2,1,3
19955,0,17,2,1,3
19956,0,17,2,1,3
19957,0,18,2,1,3
19958,0,18,2,1,3
19959,0,2,3,1,4
19960,0,2,3,1,4
19961,0,2,3,1,4
19962,0,6,4,2,1
19963,0,19,2,1,0
19964,0,11,3,1,5
19965,0,11,3,1,5
19966,0,12,3,1,5
19967,0,12,3,1,5
19968,0,12,3,1,5
19969,0,12,3,1,5
19970,0,12,3,1,5
19971,0,12,3,1,5
19972,0,12,3,1,5
19973,0,12,3,1,5
19974,0,12,3,1,5
19975,0,0,1,1,2
19976,0,0,1,1,2
19977,0,1,3,1,4
19978,0,1,3,1,4
19979,0,1,3,1,4
19980,0,17,3,1,3
19981,0,17,3,1,3
19982,0,21,3,1,2
19983,0,21,3,1,2
19984,0,7,3,1,2
19985,0,7,3,1,2
19986,0,7,3,1,2
19987,0,7,3,1,2
19988,0,7,3,1,2
19989,0,7,3,1,2
19990,0,7,3,1,2
19991,0,7,3,1,2
19992,0,16,3,1,0
19993,0,17,1,1,6
19994,0,17,1,1,6
19995,0,17,1,1,6
19996,0,17,1,1,6
19997,0,0,1,1,4
19998,0,22,2,1,4
19999,0,22,2,1,4
20000,0,23,3,1,4
20001,0,23,3,1,4
20002,0,23,3,1,4
20003,0,23,3,1,4
20004,0,23,3,1,4
20005,0,23,3,1,4
20006,0,23,3,1,4
20007,0,23,3,1,4
20008,0,23,3,1,4
20009,0,0,3,1,5
20010,0,3,3,1,5
20011,0,3,3,1,5
20012,0,3,3,1,5
20013,0,3,3,1,5
20014,0,0,3,1,1
20015,0,8,3,1,1
20016,0,8,3,1,1
20017,0,8,3,1,1
20018,0,8,3,1,1
20019,0,8,3,1,1
20020,0,8,3,1,1
20021,0,9,3,1,1
20022,0,9,3,1,1
20023,0,9,3,1,1
20024,0,10,3,1,1
20025,0,10,3,1,1
20026,0,10,3,1,1
20027,0,10,3,1,1
20028,1,10,3,1,1
20029,0,10,3,1,1
20030,0,11,3,1,1
20031,0,11,3,1,1
20032,0,11,3,1,1
20033,0,4,2,1,1
20034,0,21,3,1,0
20035,0,2,3,1,1
20036,0,2,3,1,1
20037,0,2,3,1,1
20038,0,23,2,1,3
20039,0,23,2,1,3
20040,0,2,4,2,4
20041,0,2,4,2,4
20042,0,21,2,1,0
20043,0,4,2,1,6
20044,0,4,2,1,6
20045,0,4,2,1,6
20046,0,4,2,1,6
20047,0,4,2,1,6
20048,0,4,2,1,6
20049,0,4,2,1,6
20050,0,4,2,1,6
20051,0,5,2,1,6
20052,0,19,3,1,2
20053,0,2,2,1,1
20054,0,2,2,1,1
20055,0,4,3,1,4
20056,0,4,3,1,4
20057,0,4,3,1,4
20058,0,22,3,1,0
20059,0,22,3,1,0
20060,0,22,3,1,0
20061,0,18,3,1,5
20062,0,20,2,1,4
20063,0,20,2,1,4
20064,0,20,2,1,4
20065,0,20,2,1,4
20066,0,21,2,1,4
20067,0,2,2,1,5
20068,0,14,2,1,6
20069,0,10,2,1,3
20070,0,10,2,1,3
20071,0,12,2,1,4
20072,0,9,2,1,2
20073,0,9,2,1,2
20074,0,1,3,1,4
20075,0,20,3,1,5
20076,0,1,4,2,0
20077,0,1,3,1,4
20078,0,1,3,1,4
20079,0,1,3,1,4
20080,0,2,4,2,4
20081,0,2,4,2,4
20082,0,2,4,2,4
20083,0,2,4,2,4
20084,0,1,3,1,4
20085,0,13,4,2,1
20086,0,13,4,2,1
20087,0,9,1,1,3
20088,0,0,3,1,6
20089,0,0,3,1,6
20090,0,0,3,1,6
20091,0,0,3,1,6
20092,0,0,3,1,6
20093,0,0,3,1,6
20094,0,0,3,1,6
20095,0,0,3,1,6
20096,0,0,3,1,6
20097,0,0,3,1,6
20098,0,1,3,1,6
20099,0,1,3,1,6
20100,0,1,3,1,6
20101,0,1,3,1,6
20102,0,1,3,1,6
20103,0,1,3,1,6
20104,0,1,3,1,6
20105,0,1,3,1,6
20106,0,1,3,1,6
20107,1,1,3,1,6
20108,0,1,3,1,6
20109,0,1,3,1,6
20110,0,16,3,1,1
20111,0,16,3,1,1
20112,0,15,2,1,0
20113,0,15,2,1,0
20114,0,19,2,1,5
20115,0,19,2,1,5
20116,0,17,1,1,0
20117,0,17,1,1,0
20118,0,17,1,1,0
20119,0,17,4,2,4
20120,0,20,3,1,4
20121,0,20,3,1,4
20122,0,23,2,1,5
20123,0,23,2,1,5
20124,0,22,3,1,4
20125,0,22,3,1,4
20126,0,22,3,1,4
20127,0,22,3,1,4
20128,0,22,3,1,4
20129,0,22,3,1,4
20130,0,22,3,1,4
20131,0,22,3,1,4
20132,0,5,3,1,2
20133,0,0,1,1,0
20134,0,0,1,1,0
20135,0,0,1,1,0
20136,0,0,1,1,0
20137,0,7,1,1,4
20138,0,2,1,1,3
20139,0,2,1,1,3
20140,0,2,1,1,3
20141,0,18,3,1,1
20142,0,18,3,1,1
20143,0,18,2,1,1
20144,0,18,2,1,1
20145,0,18,2,1,1
20146,0,18,2,1,1
20147,0,18,2,1,1
20148,0,18,2,1,1
20149,0,19,2,1,1
20150,0,19,2,1,1
20151,0,19,2,1,1
20152,0,11,2,1,5
20153,0,11,2,1,5
20154,0,22,3,1,5
20155,0,22,3,1,5
20156,0,20,4,2,3
20157,0,0,2,1,5
20158,0,3,3,1,5
20159,0,18,2,1,5
20160,0,18,2,1,5
20161,0,18,2,1,5
20162,0,18,2,1,5
20163,0,18,2,1,5
20164,0,18,2,1,5
20165,0,20,2,1,1
20166,0,20,2,1,1
20167,0,15,3,1,4
20168,0,15,3,1,4
20169,0,18,3,1,0
20170,0,18,3,1,0
20171,0,18,3,1,0
20172,0,18,3,1,0
20173,0,18,3,1,5
20174,0,18,3,1,5
20175,0,16,4,2,6
20176,0,17,4,2,6
20177,0,17,4,2,6
20178,0,17,4,2,6
20179,0,17,4,2,6
20180,0,17,4,2,6
20181,0,17,4,2,6
20182,0,17,4,2,6
20183,0,17,4,2,6
20184,0,17,4,2,6
20185,0,17,4,2,6
20186,1,17,4,2,6
20187,0,17,4,2,6
20188,0,17,4,2,6
20189,0,18,4,2,6
20190,0,18,4,2,6
20191,0,15,4,2,0
20192,0,16,1,1,6
20193,0,16,1,1,6
20194,0,16,1,1,6
20195,0,11,2,1,2
20196,0,11,2,1,2
20197,0,11,2,1,2
20198,0,12,2,1,2
20199,0,12,2,1,2
20200,0,12,2,1,2
20201,0,14,2,1,2
20202,0,17,2,1,5
20203,0,17,2,1,5
20204,0,14,2,1,0
20205,0,14,2,1,0
20206,0,5,4,2,6
20207,0,5,4,2,6
20208,0,5,4,2,6
20209,0,5,4,2,6
20210,0,5,4,2,6
20211,0,5,4,2,6
20212,0,17,3,1,3
20213,0,17,3,1,3
20214,0,17,3,1,3
20215,0,20,3,1,3
20216,0,20,3,1,3
20217,0,17,3,1,5
20218,0,17,3,1,5
20219,0,17,3,1,5
20220,0,18,3,1,6
20221,0,18,3,1,6
20222,0,15,3,1,6
20223,0,15,3,1,6
20224,0,15,3,1,6
20225,0,15,3,1,6
20226,0,15,4,2,2
20227,0,19,4,2,2
20228,0,19,4,2,2
20229,0,19,4,2,2
20230,0,19,4,2,2
20231,0,19,4,2,2
20232,0,8,4,2,1
20233,0,8,4,2,1
20234,0,8,4,2,1
20235,0,12,4,2,1
20236,0,15,4,2,5
20237,0,15,4,2,5
20238,0,15,4,2,5
20239,0,15,4,2,5
20240,0,15,4,2,5
20241,0,15,4,2,5
20242,0,15,4,2,5
20243,0,4,4,2,0
20244,0,4,4,2,0
20245,0,23,3,1,5
20246,0,3,4,2,6
20247,0,3,4,2,6
20248,0,3,4,2,6
20249,0,3,4,2,6
20250,0,3,4,2,6
20251,0,3,4,2,6
20252,0,3,4,2,6
20253,0,23,3,1,5
20254,0,23,3,1,5
20255,0,23,3,1,5
20256,0,23,3,1,5
20257,0,14,3,1,0
20258,0,15,3,1,2
20259,0,15,3,1,2
20260,0,15,3,1,2
20261,1,15,3,1,2
20262,0,0,3,1,5
20263,0,20,3,1,4
20264,0,20,3,1,4
20265,0,20,3,1,4
20266,0,20,3,1,4
20267,0,20,3,1,4
20268,0,20,3,1,4
20269,0,14,4,2,6
20270,0,13,3,1,3
20271,0,13,3,1,3
20272,0,13,3,1,3
20273,0,17,3,1,6
20274,0,2,3,1,0
20275,0,2,3,1,0
20276,0,2,3,1,0
20277,0,2,3,1,0
20278,0,2,3,1,0
20279,0,2,3,1,0
20280,0,2,3,1,0
20281,0,8,3,1,2
20282,0,8,3,1,2
20283,0,15,3,1,1
20284,0,15,3,1,1
20285,0,15,3,1,1
20286,0,15,3,1,1
20287,0,15,3,1,1
20288,0,15,3,1,1
20289,0,15,3,1,1
20290,0,21,4,2,4
20291,0,21,4,2,4
20292,0,21,4,2,4
20293,0,16,2,1,5
20294,0,16,2,1,5
20295,0,16,2,1,5
20296,0,16,2,1,5
20297,0,16,2,1,1
20298,0,12,3,1,1
20299,0,8,3,1,0
20300,0,8,3,1,0
20301,0,19,3,1,1
20302,0,3,3,1,2
20303,0,8,3,1,0
20304,0,8,3,1,0
20305,0,8,3,1,1
20306,0,8,3,1,1
20307,0,15,3,1,4
20308,0,15,3,1,4
20309,0,15,3,1,4
20310,0,15,3,1,4
20311,0,16,3,1,4
20312,0,14,3,1,3
20313,0,14,3,1,3
20314,0,14,3,1,3
20315,0,14,3,1,3
20316,0,14,3,1,3
20317,0,14,3,1,3
20318,0,14,3,1,3
20319,0,14,3,1,3
20320,0,8,3,1,2
20321,0,8,3,1,2
20322,0,8,3,1,2
20323,0,8,3,1,2
20324,0,8,3,1,2
20325,0,8,3,1,2
20326,0,8,3,1,2
20327,0,8,3,1,2
20328,0,8,3,1,2
20329,0,8,3,1,2
20330,0,8,3,1,2
20331,0,8,3,1,2
20332,0,8,3,1,2
20333,0,8,3,1,2
20334,0,8,3,1,2
20335,0,8,3,1,2
20336,0,8,3,1,4
20337,0,8,3,1,4
20338,0,8,3,1,4
20339,0,8,3,1,5
20340,0,8,3,1,5
20341,0,8,3,1,0
20342,0,8,3,1,1
20343,0,8,3,1,2
20344,0,8,3,1,2
20345,0,8,3,1,2
20346,0,8,3,1,2
20347,0,8,3,1,2
20348,0,8,3,1,2
20349,0,8,3,1,2
20350,0,9,3,1,2
20351,0,9,3,1,2
20352,0,9,3,1,2
20353,0,8,3,1,3
20354,0,8,3,1,3
20355,0,8,3,1,3
20356,0,8,3,1,3
20357,0,8,3,1,3
20358,0,8,3,1,3
20359,0,8,3,1,3
20360,0,8,3,1,4
20361,0,8,3,1,4
20362,0,8,3,1,4
20363,0,8,3,1,4
20364,0,8,3,1,4
20365,0,8,3,1,4
20366,0,8,3,1,4
20367,0,20,3,1,5
20368,0,8,3,1,0
20369,0,8,3,1,2
20370,0,8,3,1,2
20371,0,8,3,1,2
20372,0,8,3,1,2
20373,0,8,3,1,2
20374,0,8,3,1,2
20375,0,1,4,2,6
20376,0,2,3,1,1
20377,0,22,3,1,6
20378,0,22,3,1,6
20379,0,22,3,1,6
20380,0,7,1,1,0
20381,0,7,1,1,0
20382,0,7,1,1,0
20383,0,7,1,1,0
20384,0,7,1,1,0
20385,0,7,1,1,0
20386,0,9,1,1,1
20387,0,10,1,1,1
20388,0,10,1,1,1
20389,0,7,1,1,2
20390,0,7,1,1,2
20391,0,7,1,1,2
20392,0,7,1,1,2
20393,0,7,1,1,2
20394,0,7,1,1,2
20395,0,7,1,1,2
20396,0,7,1,1,2
20397,0,7,1,1,3
20398,0,7,1,1,3
20399,0,7,1,1,3
20400,0,7,1,1,3
20401,0,7,1,1,3
20402,0,7,1,1,3
20403,0,7,1,1,3
20404,0,7,1,1,4
20405,0,7,1,1,4
20406,0,7,1,1,4
20407,0,7,1,1,4
20408,0,7,1,1,4
20409,0,7,1,1,4
20410,0,7,1,1,4
20411,0,7,1,1,4
20412,0,7,1,1,4
20413,0,7,1,1,4
20414,0,7,1,1,4
20415,0,6,1,1,5
20416,0,6,1,1,5
20417,0,7,1,1,5
20418,0,7,1,1,5
20419,0,6,1,1,6
20420,0,6,1,1,6
20421,0,6,1,1,6
20422,0,7,1,1,6
20423,0,7,1,1,6
20424,0,7,1,1,6
20425,0,7,1,1,6
20426,0,6,1,1,0
20427,0,7,1,1,0
20428,0,7,1,1,0
20429,0,6,1,1,1
20430,0,6,1,1,1
20431,0,6,1,1,1
20432,0,6,1,1,2
20433,0,6,1,1,2
20434,0,6,1,1,2
20435,0,7,1,1,2
20436,0,7,1,1,2
20437,0,7,1,1,2
20438,0,7,1,1,2
20439,0,7,1,1,2
20440,0,7,1,1,3
20441,0,7,1,1,3
20442,0,7,1,1,3
20443,0,7,1,1,3
20444,0,7,1,1,3
20445,0,6,1,1,4
20446,0,6,1,1,4
20447,0,6,1,1,4
20448,0,6,1,1,4
20449,0,6,1,1,4
20450,0,6,1,1,4
20451,0,6,1,1,4
20452,0,7,1,1,5
20453,0,7,1,1,5
20454,0,7,1,1,5
20455,0,7,1,1,5
20456,0,7,1,1,5
20457,0,7,1,1,5
20458,0,7,1,1,5
20459,0,7,1,1,0
20460,0,7,1,1,0
20461,0,7,1,1,0
20462,0,7,1,1,0
20463,0,7,1,1,0
20464,0,7,1,1,0
20465,0,7,1,1,0
20466,0,7,1,1,0
20467,0,7,1,1,0
20468,0,7,1,1,0
20469,0,7,1,1,0
20470,0,7,1,1,0
20471,0,7,1,1,0
20472,0,7,1,1,0
20473,0,7,1,1,0
20474,0,7,1,1,0
20475,0,6,2,1,1
20476,0,6,2,1,1
20477,0,6,2,1,1
20478,0,7,2,1,4
20479,0,7,2,1,4
20480,0,7,2,1,4
20481,0,7,2,1,4
20482,0,12,2,1,4
20483,0,6,2,1,5
20484,0,6,2,1,5
20485,0,6,2,1,5
20486,0,6,2,1,5
20487,0,6,2,1,5
20488,0,6,2,1,5
20489,0,6,2,1,5
20490,0,6,2,1,5
20491,0,6,2,1,1
20492,0,6,2,1,1
20493,0,6,2,1,1
20494,0,7,2,1,1
20495,0,6,2,1,2
20496,0,6,2,1,2
20497,0,6,2,1,2
20498,0,6,2,1,2
20499,0,7,2,1,2
20500,0,7,2,1,2
20501,0,18,2,1,2
20502,0,18,2,1,2
20503,0,7,2,1,3
20504,0,7,2,1,3
20505,0,7,2,1,3
20506,0,7,2,1,3
20507,0,7,2,1,3
20508,0,7,2,1,3
20509,0,7,2,1,4
20510,0,7,2,1,4
20511,0,7,2,1,4
20512,0,7,2,1,4
20513,0,7,2,1,4
20514,0,7,2,1,4
20515,0,7,2,1,4
20516,0,6,2,1,5
20517,0,6,2,1,5
20518,0,6,2,1,5
20519,0,6,2,1,5
20520,0,6,2,1,5
20521,0,6,2,1,5
20522,0,6,2,1,5
20523,0,6,2,1,5
20524,0,6,2,1,5
20525,0,6,2,1,5
20526,0,6,2,1,6
20527,0,6,2,1,6
20528,0,6,2,1,6
20529,0,6,2,1,6
20530,0,6,2,1,6
20531,0,6,2,1,6
20532,0,6,2,1,6
20533,0,6,2,1,6
20534,0,6,2,1,6
20535,0,6,2,1,6
20536,0,7,2,1,6
20537,0,7,2,1,0
20538,0,6,2,1,1
20539,0,7,2,1,1
20540,0,7,2,1,1
20541,0,7,2,1,1
20542,0,7,2,1,1
20543,0,6,2,1,2
20544,0,6,2,1,2
20545,0,6,2,1,2
20546,0,6,2,1,2
20547,0,6,2,1,2
20548,0,7,2,1,2
20549,0,7,2,1,2
20550,0,7,2,1,2
20551,0,7,2,1,3
20552,0,7,2,1,3
20553,0,7,2,1,3
20554,0,7,2,1,3
20555,0,7,2,1,3
20556,0,7,2,1,4
20557,0,7,2,1,4
20558,0,7,2,1,4
20559,0,7,2,1,4
20560,0,7,2,1,4
20561,0,7,2,1,4
20562,0,7,2,1,4
20563,0,7,2,1,4
20564,0,7,2,1,4
20565,0,7,2,1,4
20566,0,6,2,1,5
20567,0,6,2,1,5
20568,0,6,2,1,5
20569,0,6,2,1,5
20570,0,6,2,1,5
20571,0,6,2,1,5
20572,0,6,2,1,5
20573,0,6,2,1,5
20574,0,6,2,1,5
20575,0,6,2,1,5
20576,0,6,2,1,5
20577,0,6,2,1,5
20578,0,7,2,1,6
20579,0,7,2,1,6
20580,0,7,2,1,6
20581,0,7,2,1,6
20582,0,7,2,1,6
20583,0,7,2,1,6
20584,0,7,2,1,6
20585,0,7,2,1,6
20586,0,7,2,1,1
20587,0,7,2,1,1
20588,0,23,2,1,1
20589,0,23,2,1,1
20590,0,23,2,1,1
20591,0,23,2,1,1
20592,0,23,2,1,1
20593,0,23,2,1,1
20594,0,23,2,1,1
20595,0,23,2,1,1
20596,0,6,2,1,2
20597,0,6,2,1,2
20598,0,6,2,1,2
20599,0,7,2,1,2
20600,0,7,2,1,3
20601,0,6,2,1,4
20602,0,6,2,1,4
20603,0,6,2,1,4
20604,0,7,2,1,5
20605,0,7,2,1,0
20606,0,7,2,1,0
20607,0,7,3,1,2
20608,0,7,3,1,2
20609,0,7,3,1,2
20610,0,6,3,1,3
20611,0,7,3,1,4
20612,0,7,3,1,4
20613,0,6,3,1,5
20614,0,7,3,1,0
20615,0,7,3,1,0
20616,0,6,3,1,1
20617,0,7,3,1,2
20618,0,7,3,1,2
20619,0,6,3,1,3
20620,0,6,3,1,4
20621,0,6,3,1,4
20622,0,7,3,1,4
20623,0,7,3,1,4
20624,0,6,3,1,6
20625,0,7,3,1,6
20626,0,7,3,1,6
20627,0,5,3,1,3
20628,0,5,3,1,3
20629,0,6,3,1,3
20630,0,6,3,1,4
20631,0,5,3,1,6
20632,0,6,3,1,1
20633,0,6,3,1,1
20634,0,6,3,1,2
20635,0,6,3,1,2
20636,0,7,3,1,2
20637,0,1,3,1,6
20638,0,1,3,1,6
20639,0,1,3,1,6
20640,0,1,3,1,6
20641,0,9,3,1,6
20642,0,9,3,1,6
20643,0,9,3,1,6
20644,0,9,3,1,6
20645,0,9,3,1,6
20646,0,9,3,1,6
20647,0,9,3,1,6
20648,0,9,3,1,6
20649,0,9,3,1,6
20650,0,9,3,1,6
20651,0,9,3,1,6
20652,0,9,3,1,6
20653,0,9,3,1,6
20654,0,9,3,1,6
20655,0,9,3,1,6
20656,0,9,3,1,6
20657,0,9,3,1,6
20658,1,12,3,1,6
20659,0,22,3,1,6
20660,0,18,1,1,6
20661,0,1,2,1,1
20662,0,6,2,1,1
20663,0,7,2,1,1
20664,0,17,2,1,6
20665,0,2,2,1,5
20666,0,10,4,2,5
20667,0,10,4,2,5
20668,0,13,4,2,0
20669,0,11,2,1,2
20670,0,11,2,1,2
20671,0,11,2,1,2
20672,0,19,2,1,0
20673,0,20,4,2,1
20674,0,20,4,2,1
20675,0,20,4,2,1
20676,0,20,4,2,1
20677,0,20,4,2,1
20678,0,0,2,1,6
20679,0,0,2,1,6
20680,0,0,2,1,6
20681,0,0,2,1,6
20682,0,0,2,1,6
20683,0,0,2,1,6
20684,0,0,2,1,6
20685,0,0,2,1,6
20686,0,0,2,1,6
20687,0,0,2,1,6
20688,0,0,2,1,6
20689,0,0,2,1,6
20690,0,0,2,1,6
20691,0,0,2,1,6
20692,0,0,2,1,6
20693,0,0,2,1,6
20694,0,0,2,1,6
20695,0,0,2,1,6
20696,0,0,2,1,6
20697,0,0,2,1,6
20698,0,0,2,1,6
20699,0,0,2,1,6
20700,0,0,2,1,6
20701,0,0,2,1,6
20702,0,7,2,1,6
20703,0,7,2,1,6
20704,0,23,2,1,4
20705,0,19,2,1,6
20706,0,15,4,2,6
20707,0,17,3,1,4
20708,0,17,3,1,4
20709,0,13,1,1,0
20710,0,13,1,1,0
20711,0,13,1,1,0
20712,0,13,1,1,0
20713,0,13,1,1,0
20714,0,14,1,1,0
20715,0,14,1,1,0
20716,0,14,1,1,0
20717,0,14,1,1,0
20718,0,3,1,1,1
20719,0,9,1,1,1
20720,0,18,1,1,1
20721,0,9,1,1,2
20722,0,9,1,1,2
20723,0,4,1,1,4
20724,0,13,1,1,4
20725,0,9,1,1,6
20726,0,9,1,1,6
20727,0,9,1,1,0
20728,0,9,1,1,0
20729,0,9,1,1,1
20730,0,9,1,1,1
20731,0,10,1,1,5
20732,0,10,1,1,6
20733,0,10,1,1,6
20734,0,11,1,1,0
20735,0,11,1,1,0
20736,0,10,2,1,2
20737,0,10,2,1,2
20738,0,11,2,1,4
20739,0,11,2,1,4
20740,0,11,2,1,4
20741,0,9,2,1,5
20742,0,9,2,1,5
20743,0,14,2,1,5
20744,0,14,2,1,5
20745,0,14,2,1,5
20746,1,14,2,1,5
20747,0,14,2,1,5
20748,0,14,2,1,5
20749,0,16,2,1,5
20750,0,16,2,1,5
20751,0,20,2,1,5
20752,0,20,2,1,5
20753,0,20,2,1,5
20754,0,20,2,1,5
20755,0,20,2,1,5
20756,0,20,2,1,5
20757,0,21,3,1,6
20758,0,21,3,1,6
20759,0,21,3,1,6
20760,0,21,3,1,6
20761,0,23,3,1,0
20762,0,11,3,1,1
20763,0,11,3,1,1
20764,0,21,3,1,6
20765,0,2,3,1,0
20766,0,15,3,1,0
20767,0,15,3,1,0
20768,0,14,2,1,6
20769,0,22,1,1,1
20770,0,22,1,1,1
20771,0,22,1,1,1
20772,0,23,1,1,1
20773,0,23,1,1,1
20774,0,22,3,1,5
20775,0,22,3,1,5
20776,0,23,1,1,3
20777,0,0,1,1,4
20778,0,1,1,1,1
20779,0,1,1,1,1
20780,0,1,1,1,1
20781,0,1,2,1,4
20782,0,14,2,1,0
20783,0,10,3,1,2
20784,0,20,4,2,5
20785,0,20,4,2,5
20786,0,20,4,2,5
20787,0,21,3,1,0
20788,0,21,3,1,0
20789,0,21,3,1,0
20790,0,21,3,1,0
20791,0,14,3,1,1
20792,0,14,3,1,1
20793,0,14,3,1,1
20794,0,14,3,1,1
20795,0,14,3,1,1
20796,0,14,3,1,1
20797,0,14,3,1,1
20798,1,14,3,1,1
20799,0,14,3,1,1
20800,0,1,3,1,6
20801,0,3,3,1,6
20802,0,3,3,1,6
20803,0,3,3,1,6
20804,0,3,3,1,6
20805,0,3,3,1,6
20806,0,3,3,1,6
20807,0,3,3,1,6
20808,0,3,3,1,6
20809,0,3,3,1,6
20810,0,3,3,1,6
20811,0,3,3,1,6
20812,1,9,3,1,6
20813,0,9,3,1,6
20814,0,15,2,1,5
20815,0,15,2,1,5
20816,0,19,4,2,3
20817,0,19,4,2,3
20818,0,0,2,1,4
20819,0,1,3,1,0
20820,0,1,3,1,0
20821,0,1,3,1,0
20822,0,23,2,1,3
20823,0,23,2,1,3
20824,0,23,2,1,3
20825,0,23,2,1,3
20826,0,23,2,1,3
20827,0,0,2,1,0
20828,0,11,3,1,4
20829,1,11,3,1,4
20830,0,23,1,1,4
20831,0,23,1,1,4
20832,0,0,2,1,6
20833,0,0,2,1,6
20834,0,0,2,1,6
20835,0,0,2,1,6
20836,0,0,2,1,6
20837,0,0,3,1,0
20838,0,1,3,1,0
20839,0,16,2,1,2
20840,0,16,2,1,2
20841,0,18,3,1,2
20842,0,18,3,1,2
20843,0,18,3,1,2
20844,0,18,3,1,2
20845,0,18,3,1,2
20846,0,18,3,1,2
20847,0,18,3,1,2
20848,0,15,3,1,6
20849,0,15,3,1,6
20850,0,22,2,1,0
20851,0,22,2,1,0
20852,0,6,4,2,3
20853,0,6,4,2,3
20854,0,6,4,2,3
20855,0,6,4,2,3
20856,0,6,4,2,3
20857,0,6,4,2,3
20858,0,6,4,2,4
20859,0,6,4,2,4
20860,0,6,4,2,4
20861,0,6,4,2,4
20862,0,6,4,2,4
20863,0,10,4,2,6
20864,0,15,4,2,6
20865,0,15,4,2,6
20866,0,15,4,2,6
20867,0,15,4,2,6
20868,0,2,2,1,5
20869,0,14,3,1,0
20870,0,14,3,1,0
20871,0,22,3,1,4
20872,0,22,3,1,4
20873,0,22,3,1,4
20874,0,22,3,1,4
20875,0,22,3,1,4
20876,0,22,3,1,4
20877,1,22,3,1,4
20878,0,22,3,1,4
20879,0,19,4,2,3
20880,0,19,4,2,3
20881,0,19,4,2,3
20882,0,19,4,2,3
20883,0,23,4,2,4
20884,0,21,4,2,2
20885,0,21,4,2,2
20886,0,21,4,2,2
20887,0,21,4,2,2
20888,0,0,1,1,2
20889,0,0,1,1,2
20890,0,20,2,1,4
20891,0,20,2,1,4
20892,0,20,2,1,4
20893,0,20,2,1,4
20894,0,20,2,1,4
20895,0,14,2,1,1
20896,0,20,3,1,5
20897,0,16,3,1,6
20898,0,16,3,1,6
20899,0,17,3,1,6
20900,0,17,3,1,6
20901,0,17,3,1,6
20902,0,17,3,1,6
20903,0,17,3,1,6
20904,1,17,3,1,6
20905,0,17,3,1,6
20906,0,17,3,1,6
20907,0,17,3,1,6
20908,0,17,3,1,6
20909,0,17,3,1,6
20910,0,17,3,1,6
20911,0,17,3,1,6
20912,0,17,3,1,6
20913,0,17,3,1,6
20914,0,17,3,1,6
20915,0,17,3,1,6
20916,0,7,3,1,1
20917,0,7,3,1,1
20918,0,7,3,1,1
20919,0,7,3,1,1
20920,0,11,3,1,2
20921,0,2,3,1,5
20922,0,2,3,1,5
20923,0,2,3,1,5
20924,0,16,3,1,6
20925,0,10,4,2,3
20926,0,11,4,2,2
20927,0,11,4,2,3
20928,0,21,3,1,5
20929,0,21,3,1,5
20930,0,22,3,1,5
20931,0,22,3,1,5
20932,0,22,3,1,5
20933,0,1,4,2,1
20934,0,14,1,1,6
20935,0,2,1,1,1
20936,0,2,1,1,1
20937,0,0,3,1,1
20938,0,19,3,1,0
20939,0,19,3,1,0
20940,0,15,2,1,3
20941,0,15,2,1,3
20942,0,19,4,2,3
20943,0,19,4,2,3
20944,0,1,3,1,4
20945,0,19,4,2,5
20946,0,19,4,2,5
20947,0,4,1,1,5
